Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Engine_volume,Turbo,Run,bins_airbags,bins_mileage
20266,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,88288 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,88288.0,[0-4],[0-100.000]
9756,0,MERCEDES-BENZ,other,<2006,Sedan,No,Diesel,300000 km,6.0,Manual,Rear,4,Left wheel,Silver,6,(2-3],Yes,300000.0,(4-8],(200.000-300.000]
6899,0,other,other,<2006,Sedan,Yes,Petrol,150000 km,4.0,Tiptronic,4x4,4,Left wheel,Black,8,(1-2],Yes,150000.0,(4-8],(100.000-200.000]
28068,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,53240 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,53240.0,[0-4],[0-100.000]
3293,753,CHEVROLET,other,2012,Sedan,Yes,Petrol,103541 km,4.0,Automatic,Front,4,Left wheel,White,12,(2-3],No,103541.0,(8-12],(100.000-200.000]
17876,640,HYUNDAI,other,2013,Hatchback,No,Petrol,53000 km,4.0,Automatic,Front,4,Left wheel,White,8,(1-2],No,53000.0,(4-8],[0-100.000]
16465,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,122518 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,122518.0,[0-4],(100.000-200.000]
470,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,229904 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,229904.0,(8-12],(200.000-300.000]
220,1399,LEXUS,other,2010,Jeep,Yes,Hybrid,317470 km,6.0,Automatic,4x4,4,Left wheel,Grey,12,(3-4],No,317470.0,(8-12],(300.000-400.000]
46414,0,TOYOTA,other,<2006,Jeep,No,Diesel,335267 km,4.0,Manual,4x4,4,Left wheel,Black,2,(1-2],Yes,335267.0,[0-4],(300.000-400.000]
9000,1111,HONDA,FIT,2012,Universal,No,Hybrid,98000 km,4.0,Automatic,Front,4,Right-hand drive,Grey,2,(1-2],No,98000.0,[0-4],[0-100.000]
15245,707,HYUNDAI,other,2011,Coupe,Yes,Petrol,117492 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,117492.0,[0-4],(100.000-200.000]
392,862,TOYOTA,other,2011,Jeep,Yes,Petrol,193754 km,4.0,Automatic,4x4,4,Left wheel,Blue,12,(2-3],No,193754.0,(8-12],(100.000-200.000]
627,481,FORD,other,2017,Sedan,Yes,Hybrid,40157 km,4.0,Automatic,Front,4,Left wheel,Black,12,(1-2],No,40157.0,(8-12],[0-100.000]
784,891,BMW,other,2016,Sedan,Yes,Petrol,88203 km,4.0,Automatic,4x4,4,Left wheel,Black,12,(1-2],No,88203.0,(8-12],[0-100.000]
42965,779,TOYOTA,other,2013,Sedan,Yes,Hybrid,97852 km,5.0,Tiptronic,Front,4,Left wheel,other,10,(2-3],No,97852.0,(8-12],[0-100.000]
56513,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,41500 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,41500.0,[0-4],[0-100.000]
7997,836,other,other,2010,Sedan,Yes,Diesel,47221 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,47221.0,[0-4],[0-100.000]
27259,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,201373 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,201373.0,[0-4],(200.000-300.000]
392,1018,BMW,X5,2011,Jeep,Yes,Diesel,213195 km,6.0,Automatic,4x4,4,Left wheel,other,0,(2-3],No,213195.0,[0-4],(200.000-300.000]
14113,0,other,other,<2006,Jeep,No,Petrol,120000 km,6.0,Tiptronic,Rear,2,Right-hand drive,White,2,(3-4],No,120000.0,[0-4],(100.000-200.000]
23521,0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,212421 km,4.0,Variator,Front,4,Left wheel,White,12,(2-3],No,212421.0,(8-12],(200.000-300.000]
470,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,229904 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,229904.0,(8-12],(200.000-300.000]
22063,642,CHEVROLET,other,2012,Jeep,Yes,Diesel,110297 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,110297.0,[0-4],(100.000-200.000]
26657,1308,BMW,other,2012,Sedan,Yes,Petrol,168000 km,8.0,Tiptronic,Rear,4,Left wheel,White,12,(4-5],Yes,168000.0,(8-12],(100.000-200.000]
31082,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,170971 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(2-3],No,170971.0,[0-4],(100.000-200.000]
53314,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,6800 km,6.0,Automatic,Front,4,Left wheel,Black,8,(2-3],No,6800.0,(4-8],[0-100.000]
8781,0,NISSAN,other,<2006,Sedan,Yes,LPG,205000 km,6.0,Automatic,Front,4,Left wheel,other,6,(2-3],No,205000.0,(4-8],(200.000-300.000]
16778,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,41279 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,41279.0,[0-4],[0-100.000]
4547,1018,other,other,2011,Sedan,Yes,Petrol,193685 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(2-3],No,193685.0,(8-12],(100.000-200.000]
12585,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,126184 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,126184.0,[0-4],(100.000-200.000]
15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,248705 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,248705.0,[0-4],(200.000-300.000]
6272,0,HONDA,FIT,<2006,Hatchback,No,Petrol,115500 km,4.0,Variator,Front,4,Right-hand drive,Blue,2,(1-2],No,115500.0,[0-4],(100.000-200.000]
28482,640,SSANGYONG,other,2013,Jeep,Yes,Diesel,198288 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,198288.0,[0-4],(100.000-200.000]
63,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,205922 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,205922.0,(8-12],(200.000-300.000]
26017,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,107220 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,107220.0,[0-4],(100.000-200.000]
3607,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,156518 km,4.0,Automatic,Front,4,Left wheel,White,12,(2-3],No,156518.0,(8-12],(100.000-200.000]
17500,0,KIA,other,2011,Sedan,No,Hybrid,0 km,4.0,Automatic,Front,4,Left wheel,Black,12,(2-3],No,130000.0,(8-12],(100.000-200.000]
15053,585,TOYOTA,Prius,2013,Sedan,No,Hybrid,179000 km,4.0,Variator,Front,4,Left wheel,Silver,6,(1-2],No,179000.0,(4-8],(100.000-200.000]
29711,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,45898 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,45898.0,[0-4],[0-100.000]
32035,707,SSANGYONG,other,2011,Jeep,Yes,Diesel,53323 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,53323.0,[0-4],[0-100.000]
36827,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,171755 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,171755.0,[0-4],(100.000-200.000]
2430,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,175614 km,6.0,Automatic,Rear,4,Left wheel,Black,12,(2-3],No,175614.0,(8-12],(100.000-200.000]
34102,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,65000 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,65000.0,[0-4],[0-100.000]
314,831,FORD,other,2011,Microbus,No,Diesel,164000 km,4.0,Manual,4x4,4,Left wheel,White,2,(2-3],No,164000.0,[0-4],(100.000-200.000]
6272,0,MERCEDES-BENZ,other,<2006,Sedan,No,Petrol,0 km,4.0,Automatic,Front,4,Left wheel,Blue,2,(1-2],No,130000.0,[0-4],(100.000-200.000]
57372,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,48764 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,48764.0,[0-4],[0-100.000]
26372,753,other,other,2012,Jeep,Yes,Petrol,121456 km,4.0,Automatic,Front,4,Left wheel,Red,4,(2-3],No,121456.0,[0-4],(100.000-200.000]
19130,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,142495 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,142495.0,[0-4],(100.000-200.000]
314,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,197328 km,4.0,Automatic,Front,4,Left wheel,Black,0,(2-3],No,197328.0,[0-4],(100.000-200.000]
26657,0,KIA,other,2017,Sedan,No,Petrol,140800 km,4.0,Automatic,Front,4,Left wheel,Black,10,(2-3],No,140800.0,(8-12],(100.000-200.000]
16894,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,126799 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,126799.0,[0-4],(100.000-200.000]
1019,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,25635 km,4.0,Automatic,Front,4,Left wheel,Black,12,(1-2],No,25635.0,(8-12],[0-100.000]
2509,1399,LEXUS,other,2010,Jeep,Yes,Hybrid,315270 km,6.0,Automatic,4x4,4,Left wheel,Grey,12,(3-4],No,315270.0,(8-12],(300.000-400.000]
21395,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,144889 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,144889.0,[0-4],(100.000-200.000]
17468,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,216024 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,216024.0,[0-4],(200.000-300.000]
10976,707,other,other,2011,Universal,No,Petrol,167000 km,4.0,Automatic,Front,4,Left wheel,Grey,5,(1-2],No,167000.0,(4-8],(100.000-200.000]
13642,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,43000 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,43000.0,[0-4],[0-100.000]
25559,900,other,other,2015,Jeep,No,Petrol,64467 km,4.0,Automatic,4x4,4,Left wheel,White,8,(2-3],No,64467.0,(4-8],[0-100.000]
2587,1079,TOYOTA,other,2018,Jeep,Yes,Petrol,16213 km,4.0,Automatic,Front,4,Left wheel,Grey,12,(1-2],No,16213.0,(8-12],[0-100.000]
17405,639,FORD,other,2014,Hatchback,Yes,Petrol,62418 km,4.0,Manual,Front,4,Left wheel,other,8,(1-2],Yes,62418.0,(4-8],[0-100.000]
9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,571115 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,571115.0,[0-4],(500.000-600.000]
17562,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,120058 km,4.0,Automatic,Front,4,Left wheel,Silver,8,(1-2],No,120058.0,(4-8],(100.000-200.000]
706,891,HYUNDAI,Tucson,2016,Jeep,Yes,Petrol,60269 km,4.0,Automatic,Front,4,Left wheel,Grey,12,(1-2],No,60269.0,(8-12],[0-100.000]
4547,475,CHEVROLET,other,2012,Hatchback,Yes,Hybrid,162190 km,4.0,Automatic,Front,4,Left wheel,Blue,0,(1-2],No,162190.0,[0-4],(100.000-200.000]
10036,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,LPG,190000 km,8.0,Tiptronic,Rear,4,Left wheel,Silver,12,(4-5],No,190000.0,(8-12],(100.000-200.000]
30734,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,200179 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,200179.0,(8-12],(200.000-300.000]
3920,1080,CHEVROLET,other,2014,Jeep,Yes,Petrol,174002 km,6.0,Automatic,Front,4,Left wheel,Silver,12,(3-4],No,174002.0,(8-12],(100.000-200.000]
21326,0,MERCEDES-BENZ,E 350,2007,Sedan,Yes,Petrol,150000 km,6.0,Tiptronic,Rear,4,Left wheel,Black,6,(3-4],No,150000.0,(4-8],(100.000-200.000]
21652,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,161345 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,161345.0,[0-4],(100.000-200.000]
13172,2500,TOYOTA,other,<2006,Minivan,Yes,LPG,190000 km,6.0,Automatic,4x4,4,Right-hand drive,other,8,(2-3],No,190000.0,(4-8],(100.000-200.000]
6837,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,649650 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,600000.0,[0-4],(500.000-600.000]
470,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,146395 km,6.0,Automatic,Rear,4,Left wheel,Grey,12,(3-4],No,146395.0,(8-12],(100.000-200.000]
97401,1077,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,14489 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,14489.0,[0-4],[0-100.000]
17509,271,HONDA,FIT,2014,Universal,Yes,Hybrid,82105 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,82105.0,[0-4],[0-100.000]
6272,0,BMW,other,<2006,Sedan,No,Petrol,300000 km,6.0,Manual,Rear,4,Left wheel,Black,6,(1-2],No,300000.0,(4-8],(200.000-300.000]
22266,777,TOYOTA,other,2014,Sedan,Yes,Petrol,72000 km,4.0,Tiptronic,Front,4,Left wheel,Black,12,(2-3],No,72000.0,(8-12],[0-100.000]
25716,0,VOLKSWAGEN,other,2016,Sedan,Yes,Petrol,32000 km,4.0,Automatic,Front,4,Left wheel,Black,12,(1-2],Yes,32000.0,(8-12],[0-100.000]
18817,0,KIA,other,2016,Hatchback,No,Petrol,91000 km,4.0,Manual,Front,4,Left wheel,Silver,6,(1-2],No,91000.0,(4-8],[0-100.000]
7683,1282,CHEVROLET,other,2007,Jeep,Yes,Diesel,109063 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,109063.0,[0-4],(100.000-200.000]
4600,0,other,other,<2006,Sedan,Yes,Petrol,444800 km,4.0,Automatic,Front,4,Left wheel,White,2,(1-2],No,444800.0,[0-4],(400.000-500.000]
9722,473,CHEVROLET,other,2014,Sedan,Yes,Petrol,89000 km,4.0,Tiptronic,Front,4,Left wheel,Black,10,(1-2],Yes,89000.0,(8-12],[0-100.000]
5488,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,109798 km,4.0,Automatic,Front,4,Left wheel,White,12,(2-3],No,109798.0,(8-12],(100.000-200.000]
9900,0,other,other,2008,Jeep,Yes,Diesel,256000 km,6.0,Automatic,4x4,4,Left wheel,Black,10,(2-3],No,256000.0,(8-12],(200.000-300.000]
220,259,CHEVROLET,other,2014,Hatchback,Yes,Hybrid,110958 km,4.0,Automatic,Front,4,Left wheel,Black,0,(1-2],No,110958.0,[0-4],(100.000-200.000]
12544,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,732232 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,600000.0,[0-4],(500.000-600.000]
15053,0,BMW,other,<2006,Sedan,Yes,Petrol,210000 km,8.0,Tiptronic,Rear,4,Left wheel,Black,6,(4-5],No,210000.0,(4-8],(200.000-300.000]
23521,781,TOYOTA,Camry,2012,Sedan,No,Hybrid,165472 km,4.0,Automatic,Front,4,Left wheel,Grey,0,(2-3],No,165472.0,[0-4],(100.000-200.000]
9408,641,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,56290 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,56290.0,[0-4],[0-100.000]
10349,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,167000 km,4.0,Automatic,Front,4,Right-hand drive,Silver,4,(1-2],No,167000.0,[0-4],(100.000-200.000]
314,1646,LEXUS,other,2015,Jeep,Yes,Petrol,102907 km,8.0,Automatic,4x4,4,Left wheel,Black,0,(4-5],No,102907.0,[0-4],(100.000-200.000]
36065,0,BMW,other,2012,Sedan,Yes,Petrol,145000 km,8.0,Tiptronic,Rear,4,Left wheel,White,12,(4-5],Yes,145000.0,(8-12],(100.000-200.000]
33550,971,SSANGYONG,other,2016,Jeep,Yes,Diesel,197826 km,4.0,Automatic,Front,4,Left wheel,Black,4,(2-3],No,197826.0,[0-4],(100.000-200.000]
18189,1408,FORD,other,2007,Microbus,No,Diesel,214000 km,4.0,Manual,Front,4,Left wheel,Blue,2,(2-3],No,214000.0,[0-4],(200.000-300.000]
12858,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,Diesel,320000 km,5.0,Tiptronic,Rear,4,Left wheel,Silver,0,(2-3],Yes,320000.0,[0-4],(300.000-400.000]
13172,0,other,other,2006,Jeep,No,Petrol,272000 km,6.0,Tiptronic,4x4,4,Right-hand drive,other,6,(2-3],No,272000.0,(4-8],(200.000-300.000]
19130,779,TOYOTA,other,2013,Sedan,Yes,Petrol,140298 km,4.0,Automatic,Front,4,Left wheel,Black,10,(2-3],No,140298.0,(8-12],(100.000-200.000]
11917,0,MERCEDES-BENZ,other,<2006,Coupe,Yes,Petrol,165000 km,6.0,Tiptronic,Rear,2,Left wheel,Black,8,(3-4],No,165000.0,(4-8],(100.000-200.000]
1800,0,other,other,<2006,Jeep,No,Petrol,200000 km,4.0,Manual,4x4,4,Left wheel,White,10,(1-2],No,200000.0,(8-12],(100.000-200.000]
21639,1172,TOYOTA,other,2011,Sedan,Yes,Hybrid,368064 km,6.0,Automatic,4x4,4,Left wheel,Grey,12,(3-4],No,368064.0,(8-12],(300.000-400.000]
20005,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,75300 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,75300.0,[0-4],[0-100.000]
13799,0,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,170000 km,4.0,Variator,Front,4,Right-hand drive,Silver,4,(1-2],No,170000.0,[0-4],(100.000-200.000]
11917,0,MERCEDES-BENZ,other,<2006,Minivan,Yes,LPG,188000 km,4.0,Automatic,Front,4,Left wheel,Silver,6,(2-3],No,188000.0,(4-8],(100.000-200.000]
784,1646,LEXUS,other,2015,Sedan,Yes,Petrol,129931 km,8.0,Automatic,4x4,4,Left wheel,Black,0,(4-5],No,129931.0,[0-4],(100.000-200.000]
2300,0,other,other,<2006,Sedan,No,Petrol,0 km,4.0,Manual,Front,2,Left wheel,Green,2,(1-2],No,130000.0,[0-4],(100.000-200.000]
23592,0,TOYOTA,Prius,2013,Hatchback,No,Hybrid,114000 km,4.0,Variator,Front,4,Left wheel,White,12,(1-2],No,114000.0,(8-12],(100.000-200.000]
34607,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,27000 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(2-3],No,27000.0,[0-4],[0-100.000]
11917,893,HYUNDAI,other,2008,other,No,Diesel,206000 km,4.0,Manual,Front,4,Left wheel,Black,8,(1-2],Yes,206000.0,(4-8],(200.000-300.000]
12544,0,other,other,<2006,Jeep,Yes,Petrol,190000 km,4.0,Automatic,4x4,4,Left wheel,Black,6,(3-4],No,190000.0,(4-8],(100.000-200.000]
45210,1017,CHEVROLET,other,2017,Sedan,Yes,Petrol,93087 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,93087.0,[0-4],[0-100.000]
10349,915,BMW,X5,2014,Jeep,Yes,Diesel,0 km,6.0,Automatic,4x4,4,Left wheel,Black,0,(2-3],No,130000.0,[0-4],(100.000-200.000]
13172,1399,LEXUS,other,2010,Jeep,Yes,Hybrid,186005 km,6.0,Automatic,4x4,4,Left wheel,Silver,12,(3-4],No,186005.0,(8-12],(100.000-200.000]
627,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,230696 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,230696.0,(8-12],(200.000-300.000]
10914,584,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,26243 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,26243.0,[0-4],[0-100.000]
14583,0,HONDA,other,<2006,Minivan,No,Petrol,175000 km,8.0,Automatic,Front,4,Right-hand drive,White,2,(2-3],No,175000.0,[0-4],(100.000-200.000]
7517,687,other,other,2010,Sedan,Yes,Petrol,181421 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,181421.0,[0-4],(100.000-200.000]
8467,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,698359 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,600000.0,[0-4],(500.000-600.000]
25089,0,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,135000 km,4.0,Variator,Front,4,Left wheel,Silver,12,(1-2],Yes,135000.0,(8-12],(100.000-200.000]
1725,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,225734 km,4.0,Automatic,Front,4,Left wheel,Blue,12,(2-3],No,225734.0,(8-12],(200.000-300.000]
36065,0,other,other,2009,Jeep,Yes,Diesel,195000 km,6.0,Tiptronic,4x4,4,Left wheel,Black,8,(2-3],Yes,195000.0,(4-8],(100.000-200.000]
156805,0,MERCEDES-BENZ,other,2018,Jeep,Yes,Petrol,31000 km,6.0,Tiptronic,4x4,4,Left wheel,Black,0,(2-3],No,31000.0,[0-4],[0-100.000]
23678,781,TOYOTA,other,2012,Jeep,No,Petrol,177600 km,4.0,Automatic,Front,4,Left wheel,Black,11,(2-3],No,177600.0,(8-12],(100.000-200.000]
23521,1058,TOYOTA,other,2012,Jeep,Yes,Petrol,140966 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,140966.0,(8-12],(100.000-200.000]
15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,305511 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,305511.0,[0-4],(300.000-400.000]
2038,862,FORD,other,2011,Sedan,Yes,Petrol,174899 km,4.0,Automatic,Front,4,Left wheel,White,12,(2-3],No,174899.0,(8-12],(100.000-200.000]
31675,1817,TOYOTA,other,2020,Sedan,Yes,Petrol,1669 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,1669.0,(8-12],[0-100.000]
6899,915,BMW,other,2014,Jeep,Yes,Petrol,0 km,6.0,Automatic,4x4,4,Left wheel,White,12,(2-3],No,130000.0,(8-12],(100.000-200.000]
66902,0,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,181000 km,8.0,Tiptronic,Rear,4,Left wheel,Grey,0,(3-4],Yes,181000.0,[0-4],(100.000-200.000]
1019,1537,TOYOTA,other,2009,Sedan,Yes,Hybrid,318358 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,318358.0,(8-12],(300.000-400.000]
14900,0,FORD,other,2007,Jeep,No,Hybrid,261000 km,4.0,Automatic,4x4,4,Left wheel,White,7,(2-3],No,261000.0,(4-8],(200.000-300.000]
13328,1399,LEXUS,other,2010,Jeep,Yes,Hybrid,186005 km,6.0,Automatic,4x4,4,Left wheel,Silver,12,(3-4],No,186005.0,(8-12],(100.000-200.000]
24148,777,other,other,2014,Sedan,No,Petrol,125000 km,4.0,Automatic,Front,4,Left wheel,Grey,12,(2-3],No,125000.0,(8-12],(100.000-200.000]
392,1018,BMW,X5,2011,Jeep,Yes,Diesel,213195 km,6.0,Automatic,4x4,4,Left wheel,other,0,(2-3],No,213195.0,[0-4],(200.000-300.000]
21012,0,TOYOTA,Prius,2014,Hatchback,No,Hybrid,99040 km,4.0,Variator,Front,4,Left wheel,White,8,(1-2],No,99040.0,(4-8],[0-100.000]
24462,0,CHEVROLET,other,2012,Sedan,Yes,Plug-in Hybrid,239000 km,4.0,Automatic,Front,4,Left wheel,Black,6,(1-2],No,239000.0,(4-8],(200.000-300.000]
13184,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,99249 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,99249.0,[0-4],[0-100.000]
37837,831,SSANGYONG,other,2017,Jeep,Yes,Petrol,72052 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,72052.0,[0-4],[0-100.000]
4391,0,other,other,<2006,Sedan,No,Petrol,442000 km,4.0,Manual,Front,4,Left wheel,Blue,4,(1-2],No,442000.0,[0-4],(400.000-500.000]
2600,1452,other,other,<2006,Sedan,No,Diesel,0 km,4.0,Manual,Front,4,Left wheel,Grey,0,(1-2],No,130000.0,[0-4],(100.000-200.000]
5018,1399,LEXUS,other,2010,Jeep,Yes,Hybrid,167222 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,167222.0,(8-12],(100.000-200.000]
8154,0,other,other,<2006,Universal,No,Petrol,260000 km,4.0,Manual,Front,4,Left wheel,Blue,2,(1-2],No,260000.0,[0-4],(200.000-300.000]
21636,862,TOYOTA,Camry,2011,Sedan,No,Petrol,114000 km,4.0,Automatic,Front,4,Left wheel,Black,8,(2-3],No,114000.0,(4-8],(100.000-200.000]
23207,1664,TOYOTA,other,2013,Jeep,Yes,Petrol,357933 km,8.0,Automatic,4x4,4,Left wheel,Grey,12,,No,357933.0,(8-12],(300.000-400.000]
3450,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,9626 km,4.0,Automatic,Front,4,Left wheel,Black,12,(2-3],No,9626.0,(8-12],[0-100.000]
72758,1975,MERCEDES-BENZ,other,2016,Coupe,Yes,Petrol,50693 km,8.0,Automatic,4x4,2,Left wheel,Red,10,(4-5],No,50693.0,(8-12],[0-100.000]
10000,0,BMW,other,<2006,Jeep,Yes,Petrol,220000 km,8.0,Tiptronic,4x4,4,Left wheel,Black,8,(4-5],No,220000.0,(4-8],(200.000-300.000]
1098,333,other,other,2014,Jeep,Yes,Hybrid,127637 km,4.0,Automatic,4x4,4,Left wheel,White,0,(1-2],No,127637.0,[0-4],(100.000-200.000]
1568,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,173101 km,4.0,Automatic,Front,4,Left wheel,Silver,12,(2-3],No,173101.0,(8-12],(100.000-200.000]
9408,0,other,other,2010,Jeep,No,Petrol,77000 km,4.0,Automatic,4x4,4,Right-hand drive,White,10,[0-1],Yes,77000.0,(8-12],[0-100.000]
31424,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,31000 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,31000.0,[0-4],[0-100.000]
13764,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,157988 km,4.0,Automatic,Front,4,Left wheel,Red,4,(1-2],No,157988.0,[0-4],(100.000-200.000]
12544,1185,TOYOTA,Camry,2009,Sedan,No,Petrol,130000 km,4.0,Automatic,Front,4,Left wheel,Red,8,(2-3],No,130000.0,(4-8],(100.000-200.000]
27911,0,MERCEDES-BENZ,other,2013,Sedan,Yes,Petrol,71000 km,4.0,Automatic,Rear,4,Left wheel,White,0,(1-2],Yes,71000.0,[0-4],[0-100.000]
90919,1076,HYUNDAI,Santa FE,2020,Jeep,Yes,Diesel,6631 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,6631.0,[0-4],[0-100.000]
32973,730,SSANGYONG,other,2016,Jeep,Yes,Diesel,94300 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,94300.0,[0-4],[0-100.000]
